debate_id,start,end,text,label,gender
99,21318,21343,أما تفنيدا للمتحدث الثاني,ETHOS,F
99,21344,21365,قال عن مثال كرة القدم,RECITATION,F
99,21366,21396,و لكن لأقول لك ماذا يحصل تنافس,REBUTTAL,F
99,21398,21542,مثال كرة القدم عندما يرى فريق أتليتيكو مدريد أو أي فريق آخر فريق أعلى منه جدا مثل ريال مدريد يرى بأنه يريد التنافس حقا ليصل إلى مستوى هذا الفريق,REBUTTAL,F
99,21544,21642,أساسا المنافسة موجودة في جميع الجهات قال أن في نفس الفصل الذي سيقسم سترجع الفروقات و سيرجع التمييز,REBUTTAL,F
99,21644,21695,الفصل نفسه قلنا مستوى عالي مستوى متوسط و مستوى ضعيف,REBUTTAL,F
99,21697,21820,المستوى العالي يتلقى تعليم يتناسب المستوى الضعيف يتلقى تعليم يناسب الفروقات و تكثيف التعليم و المستوى الضعيف أيضا نفس الشيء,REBUTTAL,F
99,21822,21944,فعندما نكون نحن الجميع في هذا الفصل نفس المستوى و نفس القدرات الأكاديمية يتلقون نفس التعليم ينطلقون إلى التطور أكثر و أكثر,REBUTTAL,F
99,21946,22089,فالطالب الذي يتطور يذهب للمستوى الأعلى و الطالب الذي لم يكن لم يتطور يبقى في هذا المستوى ليتم تطويره أكثر و أكثر و يصل لمستوى متطور أكثر و أكثر,REBUTTAL,F
99,22091,22140,قال العدالة هي أن يتلقى الطلبة مع بعض نفس التعليم,RECITATION,F
99,22142,22279,العدالة هي أن يكون جميع الطلبة قادرين على أن يكون لديهم هناك طرح المعلومات و طرح التعليم و طرح طريقة الشرح و تكثيف التعليم هذه هي العدالة,REBUTTAL,F
99,22281,22355,أن يكون حسب مستواي وحسب قدراتي الأكاديمية يكون لديه تعليم مناسب لهذا الشيء,REBUTTAL,F
99,22357,22394,المساواة هي أن يكون ليس في الفصل نفسه,REBUTTAL,F
99,22394,22429,، المعلومة فقط تطابق الفئة المتوسطة,REBUTTAL,F
99,22431,22458,الشخص الذكي يجب أن يأخذ شيء,REBUTTAL,F
99,22460,22593,الشخص العالي مستواه يجب أن يأخذ شيء متطور أكثر و الشخص الضعيف لا يفهم هل هذه المساواة أن لا يفهم الشخص الضعيف في الفصل ما الذي يتلقاه,REBUTTAL,F
99,22595,22601,مرفوضة,ETHOS,F
99,22603,22718,قالوا أيضا تفنيدا للتفنيد الذي جاءوا به قالوا أن اليوم المعلم الذلي يستحق أن يكون موجودا يجب أن يكون يراعي الفروقات,RECITATION,F
99,22720,22959,نعم المعلم يجب أن يراعي الفروقات و لكن نحن الفريقين لم ننكر وجود الفروقات و لكن المعلم عندما يدخل إلى فصل فيه فروقات و فيه اختلافات للقدرات مهما بذل جهده و مهما أعطى مجهود لن يكون قادر على أن يوصل الفكرة لجميع الفئات حسب قدراتها الأكاديمية,REBUTTAL,F
99,22961,22967,مرفوضة,ETHOS,F
99,22969,23029,قال يوجد مستوى عالي و متوسط و ضعيف فيجب أن تكون هذه المنافسة,RECITATION,F
99,23030,23052,و قمنا بتفنيد المنافسة,ETHOS,F
99,23053,23139,قالوا سيتشكل عدم مساواة أن فئة تأخذ معلومات غير عن فئة أخرى رغم أنهم نفس الفئة العمرية,RECITATION,F
99,23141,23408,نحن لم نقل أنه سيكون هناك فروق في المعلومات و لكن في طريقة الشرح في طريقة توصيل المعلومة في تكثيف التعليم لأن الطالب الضعيف طريقة فهمه و طريقة أخذه إلى المعلومة يجب أن تكون مختلفة عن طريقة الشخص مستواه عالي فنحن نقول نفس المعلومة و لكن بطرق مختلفة للمعلمين أغلب جهدهم,TEAM REPETITION,F
99,23409,23433,و الآن انتهيت من التفنيد,ETHOS,F
99,23434,23469,أريد أن أقول للجمهور و لجنة التحكيم,PATHOS,F
99,23470,23573,نحن جئنا اليوم في المناظرة نتكلم عن محورين جوهريين جهة التعليم، محور التعليم و التطور و المحور المجتمعي,ETHOS,F
99,23574,23773,كما يقول فريق المعارضة نحن جأنا بأن التعليم يجب أن يكون هناك فصل أو تقسيم هؤلاء الطلبة ليتلقى جميع الأشخاص الذين يكونون في نفس الفئة و نفس القدرات تعليم مناسب لهم طريقة تعليم مناسبة لهم، هذا ليتطوروا,TEAM REPETITION,F
99,23774,23969,و لكن جاء فريق المعارضة يقول أن ليس الأهم في المدرسة و يجب أن نراعي الاجتماعيات و يجب أن يكون هناك تعايش و يتكلم عن العدالة و لكن لا يرى أنه بالتعايش الذي يريده أن يكون موجود لن يطور هؤلاء الطلبة,RECITATION,F
99,23970,24089,فأساسا تطويرهم للتعليم ليس موجودا لدى فريق المعارضة و هو الهدف الأساسي من وجود المدارس و لا أيضا قالوا عن فكرة اجتماعية,REBUTTAL,F
99,24090,24242,نحن نقول عندما نطور هؤلاء الطلبة أساسا الأثر على مدى بعيد سيكون هؤلاء الطلبة تقوم من ناحية تعليمية اكتسبوا مهارات من المدرسة لأنهم يعيشون في نفس المدرسة,TEAM REPETITION,F
99,24243,24325,و لكن فقط ركز فريق المعارضة على فكرة التعايش و أن أساسا التعايش لا يؤدي إلى التطور,REBUTTAL,F
99,24326,24342,انتهى خطابي شكرا,PATHOS,F
99,24385,24414,جاء اليوم فريق الموالاة لماذا,PATHOS,F
99,24416,24501,ما هو هدف اليوم فريق الموالاة يريد اليوم فريق الموالاة أن يحقق لي أفضل منظومة تعليمية,PATHOS,F
99,24503,24534,كيف يحقق لي أفضل منظومة تعليمية,REBUTTAL,F
99,24536,24694,ركز في خطابه على أننا اليوم لدينا فئات في المدارس و هي المستوى الذكي أو المستوى اللي هو نقول المرتفع و المستوى المتوسط و المستوى المتدني اليوم لماذا هذا لماذا,RECITATION,F
99,24696,24797,اليوم آلية فريق الموالاة و عدم واقعيتهم هي من لن سوف توصلنا إلى الهدف من تحقيق هذه المنظومة التعليمية,RECITATION,F
99,24799,24919,جاء اليوم بداية ليثبتوا لي أن اليوم المستوى المتدني في الفصل لن يستطيع أن يكتسب هذه القدرات إذا كان الفصل متنوع المهارات,RECITATION,F
99,24920,25112,و هذه هي نقطة نقاشنا اليوم اليوم ما هي مراحل الحصة التعليمية في الفصل؟ اليوم في الفصل هنالك طالب هنالك معلم و من خلال وجود هؤلاء العنصران نحن نستطيع أن نكون هذا الانغماس كيف يتكون هذا الانغماس,REBUTTAL,F
99,25112,25263,؟ اليوم عندما يكون المعلم متمكن، اليوم عندما يكون المعلم قادر على شرح هذا المنهج لجميع الفئات في الفصل هذا، نحن اليوم نتحدث عن تطوير المنظومة التعليمية,REBUTTAL,F
99,25265,25404,اليوم عندما يكون هنالك طالب في الفصل هو شاطر ويعلم بما هي أساسيات هذه الحصة و طالب آخر يسأل المعلم و يستفسر و طالب آخر يكون لي هذا الانغماس,REBUTTAL,F
99,25406,25566,هذا النوع من التعاون اليوم ما يريده فريق الموالاة هي بمثل ساحة قتالية يريد من الطلاب المستوى المرتفع لأن ينافسوا طلاب المستوى المتدني و أن يخلق لي نوع من الصراع,REBUTTAL,F
99,25568,25689,هذا الصراع لن يحقق لي الأهداف التعليمية التي جئنا اليوم كفريق الموالاة و كفريق المعارضة أن نحرص عليه و أن نحاول أن نطورها,REBUTTAL,F
99,25691,25737,اليوم دعونا ندخل في سياق فريق الموالاة و نفترض,ETHOS,F
99,25738,25821,أنه اليوم فعلا هذه الفصول مقسمة على أساس المستويات الأكاديمية لنبدأ بالمستوى الضعيف,RATIONAL BACKING,F
99,25822,25855,الذي جاء فريق الموالاة ليدافع عنه,ETHOS,F
99,25857,26080,اليوم عندما يرى هذا النوع من الطلاب أن اليوم هنالك فصل أو نوع من الألقاب التي تطلق عليه في المدرسة هل تعتقدون أن اليوم الطالب سوف يكون لديه حافز للتطور اليوم بمجرد وجود أن هذا اليوم هو أقل مستوى في المدرسة، الطالب سوف يتحبط,REBUTTAL,F
99,26080,26382,، الطالب لن يكون لديه أي دافع للتطور اليوم عندما نحن نتكلم في وجود حصة في وجود حصة متكاملة بجميع الجوانب، اليوم عندما يسمع الطالب الضعيف، الطالب الذكي في الحصة هو بمجرد أن يسمع هذا الشيء هو يريد أن يتطور هو يريد أن يستفيد، إذن الأجواء التي تكونها اليوم لدينا للمدرسة بوجود هذه الفصول و بوجود هذا التنوع,REBUTTAL,F
99,26384,26431,نحن اليوم ما نريد أن نصله على عكس فريق الموالاة,ETHOS,F
99,26432,26534,و أيضا من جانب آخر عندما يقول لي أن اليوم الفروقات الفردية هي من سوف تمنعني حصول هذه العملية التعليمية,RECITATION,F
99,26535,26596,اليوم كيف اليوم كيف تصف نقطة الفروقات الفردية في صالحنا اليوم,ETHOS,F
99,26598,26814,بكل اختصار الفروقات الفردية هي موجودة عند الجميع و لكن ما هي النقطة الفاصلة أن اليوم هذه الفروقات الفردية تختلف عندما تطور من قبل الطالب نفسه أي أنه أنا اليوم عندما أذهب إلى الفصل و أرى أن اليوم هنالك فعلا طالب يجتهد,TEAM REPETITION,F
99,26814,27022,، أنا كطالب أرى أن لدي فروقات فردية سوف أذهب إلى المدرسة و سوف أحاول أن أطور هذه الفروقات لكي أستطيع أن أصنع الفارق و لا أن أفصل هؤلاء المتعلمين من الفصل و لكي أحاول أن أحقق المنفعة و لكن هذه المنفعة لن تتحقق,TEAM REPETITION,F
99,27023,27067,ثم جاءوا و قالوا لي أن اليوم التنافس سوف يقل,RECITATION,F
99,27068,27182,اليوم لماذا نرى أن اليوم التنافس هي نقطة تصب في صالحنا لأن اليوم هنالك آلية للتطور، اليوم كيف يحدث التطور في الفصل,REBUTTAL,F
99,27184,27258,عندما يكون هنالك العديد من المستويات تكون هنالك العديد من الفروقات الفردية,REBUTTAL,F
99,27260,27400,هذا الطالب يرى، هذا الطالب يحاول أن يساعد هذا الطالب يحاول أن يعدل أخطائه يحاول أن يكتسب هذه المهارات، هذه هي آلية التطور و ليست آلية التطور,REBUTTAL,F
99,27402,27562,أن نحتكر طلاب في كل واحد من مستوى معين لأنه اليوم المجتمع اليوم نحن كأفراد كيف نتأثر من المجتمع نتأثر من الأشخاص الذين حولينا بما هم اهتماماتهم بما هي مستوياتهم,REBUTTAL,F
99,27564,27780,فاليوم عندما ينخرط الطالب بنفس المستوى بنفس الأشخاص بنفس القدرة الأكاديمية هو اليوم لن يستطيع ان يتطور لأنه سوف يظن اليوم أن هذا الشيء طبيعي أننا اليوم موجود في مجتمع جميعنا في نفس المستوى فأنا لماذا يجب علي أن أتطور,REBUTTAL,F
99,27782,27825,و هذه هي النقطة التي أيضا سوف تصب في صالحنا,REBUTTAL,F
99,27827,27905,و جاءوا اليوم و قالوا ما هو الهدف من المدرسة اليوم فعلا ما هو الهدف من المدرسة,RECITATION,F
99,27907,27928,أليس الهدف من المدرسة,REBUTTAL,F
99,27930,27989,أنني اليوم أنا أدرس اثنا عشر سنة دراسية لكي لاحق لكي أستطيع,REBUTTAL,F
99,27990,27995,تفضلي,ETHOS,F
99,28005,28108,قلتي أنه سيكون هناك صراعا بسبب وجود الفروقات فسيوجد التطور و لكن هل سيتطور الضعيف في معلومة لا يستطيع؟/,REBUTTAL,F
99,28111,28126,شكرا شكرا جزيلا,ETHOS,F
99,28128,28338,أعتقد أننا وضحنا من أول متحدث أن اليوم الحصة هي عبارة عن منظومة متكاملة توجد فيها جميع الطلاب توجد فيها الأسئلة توجد هنالك الإستفسارات يستطيع الطالب أن يستفسر عن أي شيء أو عن أي أو بأي شكل يحتاجها من خلال الحصة,REBUTTAL,F
99,28340,28369,إذن هذه أيضا ليست نقطة واقعية,ETHOS,F
99,28371,28410,دعوني أعود اليوم ما هو الهدف من التعليم,ETHOS,F
99,28412,28587,نحن اليوم ندرس إثنا عشر سنة دراسية لماذا لكي عندما نذهب إلى الجامعة نستطيع أن نستخدم هذه المهارات و هذه القدرات في المستقبل لكي نعمل لكي نستطيع اليوم أن نصبح مؤثرين في المجتمع,TEAM REPETITION,F
99,28589,28652,اليوم فريق الموالاة يريد أن يقتل هذه النقطة كيف يقتل هذه النقطة,REBUTTAL,F
99,28654,28968,فقط يريد أن يقتصر هذه المعلومات و هذا المستوى داخل المدرسة لأن اليوم الطالب عندما يذهب إلى الجامعة عندما يريد أن ينخرط مع المجتمع عندما يريد اليوم في وظيفته يرى هذه المستويات و يرى هذا الاختلاف لن يستطيع أن يتعامل مع هذه المعلومات التي اكتسبها بالمدرسة بالطريقة الصحيحة و بالطريقة الناضجة التي نحن اليوم نسعى إليها,REBUTTAL,F
99,28969,29185,فنحن اليوم ما جئنا و ما أثبتنا له أننا نحن اليوم لدينا جانبان في المدرسة الجانب الاجتماعي و الجانب الأكاديمي و لكي نستطيع أن نحقق الهدف الأساسي من التعليم و الهدف من هذه المنظومة هي باجتماع هؤلاء العاملان في هذا النص,ETHOS,F
99,29186,29192,و شكرا,PATHOS,F
100,37,59,بسم الله الرحمن الرحيم,ETHOS,F
100,61,204,الحمد لله الكريم الجواد خلق الإنسان و علمه السمع و البصر و الفؤاد و أشهد أن لا إله إلا الله مدير الهاد و أن سيدنا محمد عبده و رسوله سيد الأسياد,ETHOS,F
100,205,313,شكرا جزيلا لرئيس المجلس و صف الحكام العادلين و الأعضاء من كلا الفريقين الموالاة و المعارضة و لجمهورنا الكريم,PATHOS,F
100,315,348,السلام عليكم و رحمة الله و بركاته,ETHOS,F
100,350,378,أيها الجمهور الكريم هل عرفتم,PATHOS,F
100,379,455,أن شركات التواصل الاجتماعي تويتر قد حذر حساب دونالد ترامب من وجودها في تويتر,EVIDENTIAL BACKING,F
100,456,512,فهذا قد سبب في ظهور الكراهية بين المتابعين لدونالد ترامب,RATIONAL BACKING,F
100,514,655,و لهذا نحن من فريق الموالاة نأتي إلى هذه القضية و نوافق بقضية اليوم ألا و هو سيمنع هذا المجلس شركات التواصل الاجتماعي من حظر حسابات السياسيين,POSITION,F
100,656,694,نظرا إلى وجوب عدم حظر حسابات السياسيين,SELF-REPETITION,F
100,695,759,فأنا كالمتحدثة الأولى سأشرح لكم حجتنا الأولى و المصطلحات، القضية,ETHOS,F
100,760,789,و حجتنا الأولى تحت محور حقوقي,ETHOS,F
100,791,870,و أما المتحدثة الثانية ستشرح لكم الحجة الثانية و الثالثة تحت محور فعال و تعليمي,ETHOS,F
100,870,921,، وأما المتحدثة الثالثة سترد الحجج من فريق المعارضة,ETHOS,F
100,921,987,، و أما المتحدثة الرابعة ستقارن بين الحجج فريق الموالاة و المعارضة,ETHOS,F
100,989,1065,فقبل أن أنتقل إلى حجتنا الأولى دعوني بأن أنا سأشرح لكم المصطلحات لقضية اليوم,ETHOS,F
100,1066,1071,فأولا,ETHOS,F
100,1072,1099,يمنع و هو لا يسمح الاستخدام,GROUND,F
100,1101,1107,فثانيا,ETHOS,F
100,1108,1265,شركات التواصل الاجتماعي و هو التطبيقات التي استخدمها المجتمع يوميا فالأمثلة من شركات التواصل الاجتماعي كمثلي whatsapp instagram youtube tik tok و ما أشبه ذلك,GROUND,F
100,1266,1339,خاطري حسابات السياسيين أي إغلاق صاحب الحساب لأشخاص الذين من أعضاء السياسة,GROUND,F
100,1341,1385,فالآن سأنتقل إلى حجتنا الأولى تحت محور حقوقي,ETHOS,F
100,1386,1442,كل الناس لديهم الحق في ملك الحسابات في التواصل الاجتماعي,WARRANT,F
100,1443,1462,أيها الجمهور الكريم,PATHOS,F
100,1463,1518,إن التواصل الاجتماعي لديه معظم المستخدمين في حول العالم,RATIONAL BACKING,F
100,1520,1583,كل الناس اليوم يستخدمون التواصل الاجتماعي بسبب تقدم التكنولوجيا,RATIONAL BACKING,F
100,1584,1597,فهذا غير عادل,CLAIM,F
100,1598,1617,أيها الجمهور الكريم,PATHOS,F
100,1618,1714,إذا كانت شركات التواصل الاجتماعي أرادت أن تختارهم بسبب أنهم يعملون في محل السياسة إنها غير عادلة,RATIONAL BACKING,F
100,1715,1734,أيها الجمهور الكريم,PATHOS,F
100,1735,1790,إذا كانت السياسيين يستخدمون التواصل الاجتماعي بشكل صحيح,RATIONAL BACKING,F
100,1791,1927,و أما تواصل اجتماعي، شركات التواصل الاجتماعي خطرهم أيها الجمهور الكريم ليس يعني على أن الشخص يعمل في السياسة ليس يعني على أنه من السيئات,RATIONAL BACKING,F
100,1842,1861,أيها الجمهور الكريم,PATHOS,F
100,1928,1947,أيها الجمهور الكريم,PATHOS,F
100,1948,1970,لا أيها الجمهور الكريم,PATHOS,F
100,1971,2025,هناك أشخاص الذين يعملون في السياسات و هم من أحسن الناس,RATIONAL BACKING,F
100,2026,2045,أيها الجمهور الكريم,PATHOS,F
100,2046,2251,كمثل ليسان لو أيها الجمهور الكريم في سنغافورة هو قد استخدم التواصل الاجتماعي كمثل تويتر إنستغرام و أيضا واتساب لإخبار المواطنين في سنغافورة عن حال السياسة في السنغافورة أو إخبار عن كيفيات استقرار في البيئة,EVIDENTIAL BACKING,F
100,2060,2079,أيها الجمهور الكريم,PATHOS,F
100,2253,2272,أيها الجمهور الكريم,PATHOS,F
100,2273,2312,و لو أنه هناك السبب و لكن قد قلت من قبل,SELF-REPETITION,F
100,2313,2332,أيها الجمهور الكريم,PATHOS,F
100,2333,2364,في حجتنا قد قلت في حجتنا أنه حق,SELF-REPETITION,F
100,2365,2384,أيها الجمهور الكريم,PATHOS,F
100,2385,2439,إنه هو حق كل أشخاص لوجود الحسابات في التواصل الاجتماعي,SELF-REPETITION,F
100,2440,2459,أيها الجمهور الكريم,PATHOS,F
100,2460,2537,ليس بمعنى أنه في حال السياسة من أعضاء السياسة ليس بمعنى على أنه في حال القضاء,RATIONAL BACKING,F
100,2538,2557,أيها الجمهور الكريم,PATHOS,F
100,2558,2676,هذه هو معقول هذا هو شيء معقول يهاجم الحرية الكريمة فهذه هو حق كل الناس لديهم الحق في ملك الحسابات في التواصل الاجتماعي,SELF-REPETITION,F
100,2678,2895,فكما قلت من قبل على أن ليسن لوم في سنغافورة هو قد استخدم التواصل الاجتماعي كمثل تويتر إنستغرام و حتى أو whatsapp المواطنين في سنغافورة أنحاء السياسة في سنغافورة أو و أيضا إخبار عن كيفية استقرار في البيئة و ما أشبه ذلك,SELF-REPETITION,F
100,2897,2910,فهل هذا عادل؟,PATHOS,F
100,2911,2930,أيها الجمهور الكريم,PATHOS,F
100,2932,3024,إذا كانت شركات التواصل الاجتماعي هم أرادت أن خاطر ليسا لديها الجمهور الكريم هذه عادلة بالطبع,RATIONAL BACKING,F
100,2993,3007,الجمهور الكريم,PATHOS,F
100,3026,3048,لا أيها الجمهور الكريم,PATHOS,F
100,3049,3082,على أن ليسا لم يجعل أي من الأخطاء,SELF-REPETITION,F
100,3083,3129,أيها الجمهور الكريم و لهذا أيها الجمهور الكريم,PATHOS,F
100,3130,3228,نحن من فريق الموالاة ما زلنا متمسكين بموقفنا اليوم ألا و هو نظرة إلى وجوب عدم حظر حسابات السياسيين,SELF-REPETITION,F
100,3229,3339,و لهذا إنها هو حق كل الأشخاص لوجود حسابات السياسيين و نحن نمنع شركات التواصل الاجتماعي من حظر حسابات السياسيين,SELF-REPETITION,F
100,3341,3382,فبناء على ما قد قدمنا من الحجج و البراهين,ETHOS,F
100,3383,3425,نطلب منكم ايها الحكام أن تقبل القضية اليوم,PATHOS,F
100,3426,3460,فالسلام عليكم و رحمة الله و بركاته,ETHOS,F
100,3499,3521,بسم الله الرحمن الرحيم,ETHOS,M
100,3522,3619,سيدي رئيس الجلسة و السادة المحكمين و زملائنا من كلا الفريقين الموالاة و المعارضة و الجمهور الكرام,PATHOS,M
100,3620,3659,السلام عليكم و رحمة الله تعالى و بركاته,ETHOS,M
100,3661,3729,أتيت هنا باسم المتكلم الأول من فريق المعارضة في هذه المناظرة العلمية,ETHOS,M
100,3730,3787,لمعارضة قرار المجلس و رفضه تماما و ذلك من القضية التي تنص,POSITION,M
100,3788,3852,سيمنع هذا المجلس شركات التواصل الاجتماعي من حظر حسابات السياسيين,RECITATION,M
100,3854,3865,أيها السادة,PATHOS,M
100,3866,3950,بوصفك المتكلم الأول من فريق المعارضة بعدما سمعنا ما قالت الموالاة من المتكلمة الأولى,ETHOS,M
100,3951,3997,إن في تعريف إن حسابات السياسة هم أعضاء السياسة,RECITATION,M
100,3999,4085,هناك السياسيون هم الذين يكونوا من أعضاء السياسة و لكنهم لم تبين ما المراد من هذا الحظر,REBUTTAL,M
100,4087,4280,الحظر طبعا هناك سبب و ما السبب من هذا الحظر و هو الانتهاكات التي تحدث في شركات التواصل الاجتماعي بذلك، السياسيون المراد منهم الذين يرتكبون الانتهاكات التي توجد في تلك الشركات، التواصل الاجتماعي,REBUTTAL,M
100,4281,4385,بذلك نحن نؤدي إلى الإغلاق على حسابات السياسيين هؤلاء الذين يرتكبون الانتهاكات انتهاكات التواصل الاجتماعي,REBUTTAL,M
100,4386,4469,فسأعطيكم مثالا واقعيا كما وقع دونالد ترامب أنه يحصل على عقوبة لإغلاق حسابه في تويتر,EVIDENTIAL BACKING,M
100,4470,4475,لماذا,ETHOS,M
100,4477,4602,لأنه يؤدي إلى خطاب الكراهية فها هو سبب من الحظر و هو هؤلاء الذين يرتكبون بالانتهاكات التي تحدث في تلك شركات التواصل الاجتماعي,RATIONAL BACKING,M
100,4604,4650,بداية من مبدأنا العام الذي يكون جذرا لكل الحجج,ETHOS,M
100,4651,4689,و هو نظرا إلى سلبيات منعه حقوقيا أثريا,CLAIM,M
100,4690,4701,أيها السادة,PATHOS,M
100,4702,4780,حيث عرفنا أن السياسة هو أمر حساس فلا بد علينا أن نحفظ لكي لا يصدر منه السلبيات,RATIONAL BACKING,M
100,4781,4875,لأن إن كنا نحن إن كنا نحن نؤدي إن كنا نحن نمنع شركات التواصل الاجتماعي من حظر حسابات السياسيين,RATIONAL BACKING,M
100,4876,4995,فطبعا سيؤدي إلى السلبيات الكثيرة من النواحي من ناحية حقوقية لدى الشركات و من ناحية المجتمع و من ناحية السياسيين الآخرين,CLAIM,M
100,4996,5121,بذلك حيث أن الغرض الأساسي من شركات التواصل الاجتماعي هو إصلاح العلاقة بين المجتمع و نشر الإيجابيات في شركات التواصل الاجتماعي,RATIONAL BACKING,M
100,5123,5196,بذلك لا بد علينا أن نؤدي إلى هذا الغرض، الأساسي من هذه الشركات الاجتماعية,RATIONAL BACKING,M
100,5197,5320,و إن كانت هناك الانتهاكات التي تحدث في هذه شركات التواصل الاجتماعي فطبعا هم يحصلون على هذه العقابات هم يحصلون على هذا الحظر,RATIONAL BACKING,M
100,5321,5507,فكيف قالت أنا أو لو كان هناك انتهاكات و لكن أوضاع هذه الحسابات لهم حق كما قالت فكيف الموالاة فكيف موالاة قالت الأوضاع المرتكبون بالانتهاكات له حق في استخدام هذه الشركات التواصل الاجتماعي,RECITATION,M
100,5508,5625,بذلك و بذلك نحن نؤدي إلى أن نمنع حسابات السياسيين هؤلاء الذين يرتكبون الانتهاكات التي تحدث في شركات التواصل الاجتماعي,SELF-REPETITION,M
100,5626,5735,فيكون هذا موضوعنا العام و دعم الأساس الذي ينطلق منه حججنا في محورين الأول من محور حقوقي و الثاني من محور أثري,ETHOS,M
100,5736,5874,و أنا كالمتكلم الأول سأتناول محور حقوقي و زميلي أنا من المتحدث الثاني سيتناول محور أثري و زميلي أنا من المتحدث الثالث سيأتي بتفنيد و تلخيص,ETHOS,M
100,5875,5907,و هذا كله للحصول إلى هدفنا اليوم,ETHOS,M
100,5908,5966,و هو جواز الحظر لشركات التواصل الاجتماعي دفاعا عن السلبيات,SUPER CLAIM,M
100,5967,6000,بداية بمحورنا الأول من محور حقوقي,ETHOS,M
100,6001,6044,إن شركات التواصل الاجتماعي له حق في التنظيم,CLAIM,M
100,6045,6056,أيها السادة,PATHOS,M
100,6057,6122,إن شركات التواصل الاجتماعي له حق في تنظيم الأعضاء في هذه الحسابات,SELF-REPETITION,M
100,6123,6281,فبذلك أن الشركات له حق في اتخاذ القرارات التي يرتكب الانتهاكات لذلك هذه الشركات له حق في أدائي حظر من حسابات السياسيين هم الذين يرتكبون هذه الانتهاكات الكثيرة,RATIONAL BACKING,M
100,6283,6353,فإن كان نحن لم نعد لم نؤدي إلى حظر حسابات السياسيين فكيف أحوال المجتمع,RATIONAL BACKING,M
100,6354,6386,فهل هناك مبدأ المساواة فطبعا كلا,CLAIM,M
100,6387,6392,لماذا,ETHOS,M
100,6394,6631,لأن المجتمع معروف إن كان المجتمع يؤدي إلى الانتهاكات فطبعا حصل عليه العقوبة و لكن لماذا السياسيين هؤلاء الذين يرتكبون بالانتهاكات نحن بشكل أن نؤدي إلى العقوبة فبذلك إن كنا نحن لا نؤدي إلى حظر حسابات السياسيين فطبعا ليس هناك مبدأ المساواة,RATIONAL BACKING,M
100,6633,6727,لذلك نحن نعود من محورنا حقوقي إن شركات التواصل الاجتماعي لها حق في تنظيم هذه الحسابات السياسية,SELF-REPETITION,M
100,6729,6801,هؤلاء الذين يرتكبون بالانتهاكات التي تحدث في هذه شركات التواصل الاجتماعي,SELF-REPETITION,M
100,6803,6823,لذلك نحن نعود و نفضل,ETHOS,M
100,6824,6864,فبذلك نحن لم نوافق بهذه القضية التي تقول,SELF-REPETITION,M
100,6865,6929,سيمنع هذا المجلس شركات التواصل الاجتماعي من حظر حسابات السياسيين,RECITATION,M
100,6930,6939,و هذا مني,ETHOS,M
100,6940,6950,شكرا كثيرا,PATHOS,M
100,6991,7032,جاء الحق و زهق الباطل إن الباطل كان زهوقا,PATHOS,F
100,7033,7191,فبسم الله الرحمن الرحيم الحمد لله رب العالمين و الصلاة و السلام على سيدنا محمد الصالح الوعد الأمين اللهم أخرجنا من ظلمات الجهل و الوهم إلى نور المعرفة و العلم,ETHOS,F
100,7193,7346,شكرا جزيلا لرئيس الجلسة المحترم و صف الحكام العادلين و العارفين و أعضاء من كلا الفريقين الموالاة و المعارضة و لا أنساكم أبدا أيها الجمهور الكريم أرحب بكم,PATHOS,F
100,7347,7433,بتحية الإسلام و الإيمان تحية مباركة من إن الله أكبر فالسلام عليكم و رحمة الله و بركاته,ETHOS,F
100,7435,7453,أنا متكلمة الثانية,ETHOS,F
100,7454,7599,و نحن من صف الموالاة نأتي إلى هذه الجلسة الشريفة لا لشيء إلا لاقتراح القضية و هو سيمنع هذا المجلس شركات التواصل الاجتماعي من حظر حسابات السياسيين,TEAM REPETITION,F
100,7600,7658,و نحن ما زلنا متمسكين ما زلنا متأكدين بموقفنا في هذا اليوم,ETHOS,F
100,7659,7706,ألا و هو نظرا إلى وجوب عدم حظر حسابات السياسيين,TEAM REPETITION,F
100,7708,7770,فقبل أن أنتقل إلى حجتنا دعوني بأن أفند ما قد قال فريق المعارضة,ETHOS,F
100,7771,7776,فأولا,ETHOS,F
100,7777,7842,قال على أن يعني هناك قد فعل الخطأ و عليهم أن حظر حسابات السياسيين,RECITATION,F
100,7844,7882,و لكن ما رأيكم عن وجود إرشادات المجتمع,REBUTTAL,F
100,7883,7902,أيها الجمهور الكريم,PATHOS,F
100,7903,7913,وجود إرشاد,SELF-REPETITION,F
100,7915,8033,المجتمع لا يحتاج إلى حظر حسابات السياسيين و لكن يستطيع أن يحذف الفيديو فهذه سوف يحصل على المنافع منها كما قال المعارضة,REBUTTAL,F
100,8034,8091,و أيضا لا يحتاج إلى حظرها لأنه سوف يستمر يحذف الفيديو فقط,SELF-REPETITION,F
100,8093,8121,فحجتنا الثانية تحت محور فعال,ETHOS,F
100,8122,8186,ألا و هو إغلاق الحسابات من التواصل الاجتماعي للسياسيين ليس فعالا,CLAIM,F
100,8187,8192,لماذا,ETHOS,F
100,8194,8349,لأن أولا يستطيع أن يفتح الحسابات الأخرى يعني الحسابات غير معروفة للأشخاص فهذه يشير على أن حظر حسابات السياسيين غير فعالة لأنهم يستطيع أن يفتح حسابات الأخرى,RATIONAL BACKING,F
